model_id,print_round,validation_label,validation_pf,notes,volume,surface_area,fill_fraction,slenderness_ratio,plane_face_ratio,cylindrical_face_ratio,bspline_face_ratio,compactness,area_volume_ratio,bbox_x,bbox_y,bbox_z
41896_7d8659e6,5,0,F,,16493.36143134640,33118.6697541436,0.13630876957249800,9609.385199457340,0.5,0.5,0.0,0.000846938883273,2.0080000000000000,22.0000002,22.0000002,250.0000002
24603_a4021250,5,0,F,,268099.1118430780,268992.77554922100,0.12411995831777000,13103.707014723500,0.5555555555555560,0.4444444444444440,0.0,0.0004176584530515,1.0033333333333300,600.0000002000000,60.0000002,60.00000020000000
31744_086479d0,5,0,F,,67090.00252492400,9740.954874983390,0.4219634901383200,9654.893910422260,0.8888888888888890,0.1111111111111110,0.0,0.5507612735036240,0.1451923462272140,91.4063368982044,57.98095573693480,30.0000002
42811_4743cfd2,5,0,F,,1536.2637836105900,1452.6560571108600,0.321956279427514,964.597271030341,0.8571428571428570,0.1428571428571430,0.0,0.0870754165055475,0.9455772326395450,18.01288635846030,66.01288635846030,4.012886358460450
30418_de83ae84,5,0,F,,0.5595595215501270,8.58826549177214,0.5594964946583970,129.16975827958900,0.6363636363636360,0.3636363636363640,0.0,0.055902157493821,15.348260839133600,0.5000560991276540,4.000000200000000,0.5000002
91573_272066be,5,0,F,,165000.0,20600.0,0.9999999875151460,10400.419184595600,1.0,0.0,0.0,0.352223720996113,0.1248484848484850,30.0000002,110.0000002,50.0000002
115430_67c93e4d,5,0,F,,10244.14732172930,5937.18543796019,0.2385117183238230,928.813435451754,0.2857142857142860,0.7142857142857140,0.0,0.0567103285800977,0.5795685332801290,85.90057386544740,5.000000200000000,100.0000016901160
30445_791b6800,5,0,F,,883.5729338221300,746.128255227576,0.7853980970742450,2751.6061508097600,0.6666666666666670,0.3333333333333330,0.0,0.2125674296544690,0.8444444444444440,45.0000002,5.000000200000000,5.000000199999990
119904_87c09b29,5,0,F,,564758.710258282,1041541.1606244100,0.03946999524993350,14500.418762400600,1.0,0.0,0.0,3.19263254551991E-05,1.844223279262190,281.1270090580590,363.5509164920860,140.0000038743410
43866_908e0b9a,5,0,F,,7.853981633974480,47.123889803846900,0.43633210935267900,218.39520354212100,0.5,0.5,0.0,0.0666666666666666,6.0,6.0000002,6.0000002,0.5000002000000000
30417_0010bc7c,5,0,F,,369500.2805598480,34408.617549925000,0.598966888885742,20713.305033469300,0.75,0.25,0.0,0.3790358130431900,0.0931220336227913,119.0000002,72.00000020000000,72.00000020000000
21339_4c044144,5,0,F,,9348.90389089863,5858.359407433610,0.6243263455479990,888.8531604156530,0.8571428571428570,0.1428571428571430,0.0,0.0491638322330876,0.6266359645794250,65.00000020000000,5.000000200000000,46.075032860332600
39390_61cd2601,5,0,F,,1699.8522273149500,1093.6947563760000,0.5798043332937600,3442.279234106410,0.7142857142857140,0.2857142857142860,0.0,0.2497964838625910,0.6434057848096490,15.0220002,15.0000002,13.0110002
27070_53448c4a,5,0,F,,2327.65544516472,1699.0282873618100,0.545147049584758,2252.8086284457600,0.8571428571428570,0.1428571428571430,0.0,0.1249360962923930,0.7299311807042700,15.0000002,7.000000200000000,40.66452562613400
31460_39fdfc6a,5,0,F,,33920.33477868120,15375.532499848100,0.15022285219929800,6491.145953571990,0.7894736842105260,0.2105263157894740,0.0,0.0357999266197409,0.4532836306058980,95.0000002,59.42107805182410,40.0000002
139787_fca785f0,5,0,F,,942.477796076938,816.8140899333460,0.7853980953289580,1650.9637345115500,0.6666666666666670,0.3333333333333330,0.0,0.184342284934001,0.8666666666666660,20.0000002,20.0000002,3.0000002
34520_035b5e9a,5,0,F,,1132.7640631048700,1656.3104788256100,0.15803069427741000,3057.5317139350900,0.5,0.5,0.0,0.0319378774566128,1.4621848739495800,32.0000002,7.000000200000000,32.0000002
41648_577daf16,5,0,F,,21807.36454858330,24553.65523667040,0.1919662332489300,6436.595961736820,0.5454545454545450,0.4545454545454550,0.0,0.0036333754729185,1.125934093593420,20.0000002,284.00000020000000,20.0000002
104542_2e4f8127,5,0,F,,165.67293623491500,251.78570226844600,0.5496397661199430,1028.281742539180,0.7777777777777780,0.2222222222222220,0.0,0.1944743449827610,1.5197756977725600,21.427982756358400,4.000000200000000,3.5166740922976100
24504_493cee15,5,0,F,,10885.470248628100,3265.667210196040,0.44637355536214800,10392.373071045200,0.6666666666666670,0.0,0.3333333333333330,0.3847963881611200,0.30000240096266,24.953984597136700,51.7500002,18.88419511579030
140760_c36e4bec,5,0,F,,97389.3722612836,15865.042900628500,0.3246312377328420,21839.51170576550,0.6,0.4,0.0,0.2686282940616380,0.1629032258064520,50.0000002,50.0000002,120.0000002
42230_49452475,5,0,F,,46406.37733441030,12903.522142531000,0.2148597967225010,4054.80137093028,0.8125,0.09375,0.09375,0.1133660182592830,0.2780549330439330,129.77910264287900,83.2123408943105,20.0000002
115430_11599f38,5,0,F,,8604.855895809540,5908.227042938840,0.5843875498681740,578.838442556511,0.5263157894736840,0.4561403508771930,0.0175438596491228,0.0406039279389382,0.6866154546313880,60.00001861986600,4.000018619866010,61.352074009500700
41759_f26a9c8c,5,0,F,,87.36586775319440,130.32353538278400,0.907697244845813,721.8269931397480,0.8888888888888890,0.1111111111111110,0.0,0.3900025121752480,1.4916985172166200,5.0000000882413,3.5000002,5.5000000882413
121265_61ecb972,5,0,F,,301840.93330209800,56433.50875890810,0.37903941502424200,13757.475836637800,0.5,0.5,0.0,0.057332051633084,0.1869643992335080,123.7500002,52.0000002,123.7500002
26768_c4df841f,5,0,F,,162353.34170780500,31819.660746570400,0.34360495333377900,15983.489959537400,0.4285714285714290,0.5714285714285710,0.0,0.0925312017685596,0.1959901805029530,90.0000002,70.00000020000000,75.00000020000000
128996_2033836a,5,0,F,,1847.2564803108000,835.6636458548850,0.7853981278671980,6603.854607853490,0.6666666666666670,0.3333333333333330,0.0,0.661320892258347,0.4523809523809520,14.0000002,12.0000002,14.0000002
55611_69142616,5,0,F,,11595.227635548100,4874.410689190010,0.11911637573786100,3309.7479813391000,0.6111111111111110,0.3888888888888890,0.0,0.1312939091128700,0.4203807671913470,73.08889765545020,95.0000002,14.019508557296200
56045_d9d572d5,5,0,F,,86863.66951994590,39335.17247513060,0.49602859945790800,1329.0157946029700,0.9655172413793100,0.0344827586206896,0.0,0.0140212115238124,0.4528380241419390,113.8350720518840,153.8350720518840,10.000000200000000
130679_7a357a9c,5,0,F,,24715.960966811300,17581.28472374820,0.9999999288666440,1040.0419808622100,1.0,0.0,0.0,0.0127132197245067,0.7113332452400470,106.9981181428430,3.000000200000390,76.99811768094180
21626_b34008e6,5,0,F,,31788.893944738600,8798.527299453450,0.7095735071159460,2554.364825732470,0.6153846153846150,0.3846153846153850,0.0,0.1677927727358130,0.2767799129705070,64.0000002,70.00000020000000,10.0000002
30980_d0535092,5,0,F,,10698359340.016800,62087764.97024150,0.4729137854362260,202826.9102979420,0.7393617021276600,0.2606382978723400,0.0,0.0540839815817599,0.0058034847210641,5766.62343276205,1875.0000002,2092.2440556180600
26245_4aac38e1,5,0,F,,31554.156612655900,5541.769440932390,0.7853981496036980,17059.95756268650,0.6666666666666670,0.3333333333333330,0.0,0.6616375829798810,0.1756272401433690,36.0000002,36.0000002,31.000000200000000
27054_342fcf5c,5,0,F,,313306.34298836400,34312.95542563560,0.6315068580451670,11905.507942674900,0.6,0.4,0.0,0.2747997732217510,0.1095188660987620,45.0000002,45.0000002,245.0000002
41907_7bcecdb1,5,0,F,,541.5191275461350,1237.0408958030200,0.8331061403493740,321.82985923450200,0.5714285714285710,0.4285714285714290,0.0,0.0175197459440583,2.2843900295980400,10.000000349011600,1.0000002,65.00000109406970
113001_c1b164a3,5,0,F,,88.35729338221290,239.15374075452300,0.7853979508094070,825.4819222878980,0.6666666666666670,0.3333333333333330,0.0,0.0645513970775192,2.706666666666670,1.5000002,50.0000002,1.5000002
53831_de0554da,5,0,F,,45531.63379648130,14396.806507416800,0.1422863543334260,15142.671667505200,0.7777777777777780,0.2222222222222220,0.0,0.0785742670504026,0.3161934968503010,50.0000002,80.00000020000020,80.00000019999990
50036_7766eac1,5,0,F,,142823.3547978160,34101.273893206600,0.30914145800508000,14551.176362621900,0.6363636363636360,0.3636363636363640,0.0,0.0581753526986523,0.2387653891863910,140.00000020000000,60.0000002,55.00000020000000
103284_e25015aa,5,0,F,,18018.51795670700,5472.440774252980,0.7853981395439270,4892.35565050978,0.6666666666666670,0.3333333333333330,0.0,0.2240512117055330,0.3037120359955010,50.8000002,50.8000002,8.8900002
25203_1cc0cb3c,5,0,F,,201.96794948007900,322.6413429510900,0.7499998879206660,786.8363581369240,1.0,0.0,0.0,0.1373590365089710,1.5974878379547800,2.59807641135332,34.5500002,3.000000200000000
40491_ac67bf4c,5,0,F,,610.8983012948490,1468.1018765997400,0.5090818048988110,255.43652855181300,0.8333333333333330,0.1666666666666670,0.0,0.0133389494603179,2.403185396796770,120.00000020000000,1.0000002,10.00000020000000
37683_e2cca100,5,0,F,,697.4335690969340,860.7963870836030,0.2759926927135630,2252.8086284457600,0.375,0.625,0.0,0.0862495347779943,1.2342342342342300,19.0000002,19.0000002,7.000000200000000
56568_d3018fcb,5,0,F,,386303.3051796380,31953.78209004350,0.18138384929770300,27621.02983139650,0.4285714285714290,0.0,0.5714285714285710,0.517299923063026,0.0827168229254066,145.33531337942400,114.90811465664400,127.52870783593700
55255_e0101aad,5,0,F,,3160.3055407156700,5920.048601928500,0.13851875810496300,4315.271927522870,0.4615384615384620,0.5384615384615380,0.0,0.0054442079082778,1.873251976955320,39.0000002,39.0000002,15.0000002
22025_b77024b9,5,0,F,,1448999.998170570,118200.00005081700,0.7155555511538630,21633.74360268610,1.0,0.0,0.0,0.1437926584682120,0.0815734991028642,150.0000002,90.00000020000000,150.0000002
65858_61e9b51a,5,0,F,,44241.89676870030,28565.634134121400,0.23998276925178900,16641.707940584500,0.5,0.5,0.0,0.009497039429861,0.6456692913385830,38.1000002,127.0000002,38.1000002
70321_eccffc7e,5,0,F,,75692.44238230170,16519.151756512200,0.38816636702098900,8561.041511751830,1.0,0.0,0.0,0.1437454750711860,0.2182404377055040,65.0000002,75.00000020000000,40.0000002
56343_60e8809c,5,0,F,,3.5342917352885200,12.959069696057900,0.7853978752436590,825.4819222878980,0.6666666666666670,0.3333333333333330,0.0,0.6491359879789640,3.6666666666666700,2.0000002,1.5000002000000000,1.5000002000000000
23554_a0845d54,5,0,F,,6542.366701100740,5046.968597992000,0.16483664723392300,4367.90241103954,0.5,0.5,0.0,0.0376556658328626,0.7714285714285720,63.0000002,10.0000002,63.0000002
35968_5488b3e5,5,0,F,,13799.445730893200,7074.866655884210,0.27598890965005700,7631.428360003160,0.5,0.5,0.0,0.060816424347256,0.5126920887877060,50.0000002,20.0000002,50.0000002
22011_0832eefe,5,0,F,,8246.680715673210,3455.751918948770,0.7853981304854510,5503.212191555290,0.6666666666666670,0.3333333333333330,0.0,0.1863730277986480,0.4190476190476190,10.0000002,105.0000002,10.0000002
148051_c59af578,5,0,F,,810.2217406643130,1453.0280931925900,0.5562445818286850,277.36184123279800,0.8888888888888890,0.1111111111111110,0.0,0.0242012682186124,1.7933709011575400,1.2700002,19.526250200000000,58.737500200000100
43628_a95b7e66,5,0,F,,63.61725123519330,173.18029502913700,0.7853979495849620,825.4819222878980,0.6666666666666670,0.3333333333333330,0.0,0.0881265459119925,2.722222222222220,1.5000002,36.0000002,1.5000002
41978_f3c5934a,5,0,F,,92598.88069391490,42196.71172071440,0.8964559242731800,1513.3833774421600,0.9,0.1,0.0,0.012907080571497,0.4556935397544960,469.5200002000000,5.500000200000000,40.00000020000000
128355_739c5ce0,5,0,F,,1520000000.0000000,31960000.0,0.10582010579158100,423994.80505473700,1.0,0.0,0.0,0.0080042240638169,0.0210263157894736,3800.0000002,2700.0000002,1400.0000002000000
38287_88ec74de,5,0,F,,25132.741228718300,5654.866776461630,0.7853981457259650,11006.42427304630,0.6666666666666670,0.3333333333333330,0.0,0.3950617283950620,0.225,20.0000002,80.00000020000000,20.0000002
38454_24787d99,5,0,F,,1307.1553080566000,972.1126176810370,0.6938620390493370,1514.267221264140,0.875,0.125,0.0,0.210357022333297,0.7436856291593370,22.07106811064710,17.071067913083800,5.000000200000000
65813_123f1f95,5,0,F,,24713.1084073072,11189.283766894800,0.4449929775196600,3228.479064861,0.8846153846153850,0.1153846153846150,0.0,0.0493060552621954,0.452767154276162,45.155540681799300,72.3459532846115,17.000000200000000
60729_c51868ec,5,0,F,,2592000000.0,21240000.0,0.9999999991805550,104004.19122193100,1.0,0.0,0.0,0.0792973785840299,0.0081944444444444,1800.0000002000000,300.00000020000000,4800.0000002
69057_8b7468bb,5,0,F,,489600.54723888300,82687.07882746270,0.5396831378458280,3950.70590748048,0.7710843373493980,0.2289156626506020,0.0,0.0479538206103456,0.1688868186397640,180.0000002,28.0000002,180.0000002
68956_2805fb2a,5,0,F,,238385398.16339700,2382539.8163397400,0.8712916591437890,165096.36249976300,0.7777777777777780,0.2222222222222220,0.0,0.475216128588822,0.0099944872240315,600.0000002000000,760.0000002000000,600.0000002
23859_7e2e04e5,5,0,F,,43513.19901530600,30528.693452398700,0.12553593548123500,6341.935937255980,0.3370786516853930,0.0674157303370786,0.5955056179775280,0.0075260958566933,0.7015961626186120,50.80146349890260,89.53646390421420,76.20382788615820
68956_dbfcec3f,5,0,F,,4400000.0,1125600.0,0.9999999744181830,2773.445166738670,1.0,0.0,0.0,0.0015353432116802,0.2558181818181820,1100.0000002,8.000000200000000,500.0000002
122019_3a524981,5,0,F,,219.519908595923,476.0399982298870,0.2926808044771690,1169.262644766180,0.9767441860465120,0.0232558139534883,0.0,0.050520758832753,2.168550457563050,10.00000020372530,7.143159663088110,10.50000018509880
88230_40101e7c,5,0,F,,1612269.9109938300,181498.71667367000,0.2568575978444120,14859.896327977600,1.0,0.0,0.0,0.0491707911079789,0.1125734068694440,241.30001110557100,106.68000340465100,243.84001118663300
22254_539990c2,5,0,F,,3265.6855634065900,1463.353858042130,0.7853981282035650,5503.212191555290,0.6666666666666670,0.3333333333333330,0.0,0.384904541613529,0.4481000481000480,10.0000002,41.58000020000000,10.0000002
132321_74af461c,5,0,F,,1397.2128761013400,1141.7766110039300,0.581561616409727,1322.834262886870,0.4545454545454550,0.5454545454545450,0.0,0.1483317446711680,0.8171815694898550,22.671879518703000,5.000000200000000,21.19382273415770
50821_9dfe2ba3,5,0,F,,57979.41913774430,31733.73747322670,0.09754389355405640,6707.773337468240,0.8333333333333330,0.1666666666666670,0.0,0.0118969714639942,0.5473276197858330,213.0000002,47.0000002,59.374000200000000
37377_90529181,5,0,F,,233557.77884031600,28509.95333132740,0.7720918218927350,9539.285430925380,0.5,0.5,0.0,0.266226649830291,0.1220680958385880,110.0000002,25.0000002,110.0000002
41902_43d78d0f,5,0,F,,2951064.625966980,188227.9525174500,0.9279953888613770,15499.456016430800,1.0,0.0,0.0,0.1476921659608300,0.0637830669180188,44.70816755939170,457.2000002,155.5750002000000
30380_4d422f95,5,0,F,,88853.43254408900,26400.225478397300,0.4615762662065000,6385.911987700240,0.5384615384615380,0.4615384615384620,0.0,0.0485263789114578,0.2971210534302930,35.00000020000000,25.0000002,220.0000002
133604_d1452929,5,0,F,,14863.181192100400,13965.838388118800,0.17995074573860500,515.590721170464,0.3333333333333330,0.238095238095238,0.4285714285714290,0.0091722288395096,0.9396264640534380,232.30170540316800,142.221639201826,2.5000002
41473_c2137170,5,0,F,,8356.636458548850,3581.415625092360,0.298451295269276,7631.428360003160,0.5714285714285710,0.4285714285714290,0.0,0.1719298245614040,0.4285714285714290,20.000000200000000,20.000000200000000,70.00000020000000
51895_5760b481,5,0,F,,1631250.0,219300.0,0.9999999865563220,10400.419184595600,1.0,0.0,0.0,0.0285349770632143,0.1344367816091950,1812.5000002,30.0000002,30.000000200000000
22433_9f17ac4c,5,0,F,,19.53755489519790,448.2701250994520,0.0841932693675724,1386.8090751269200,0.5,0.5,0.0,0.000479262453828,22.94402383020980,3.1750002,23.020000200000000,3.1750002
23881_bec7f38c,5,0,F,,22704.290107493500,15758.228750406400,0.2399827688252560,15724.448452611400,0.5,0.5,0.0,0.0148986194316691,0.6940639269406390,36.0000002,36.0000002,73.00000020000000
131028_c6aea443,5,0,F,,33783.54425070600,10272.67641000310,0.23352220010124200,3425.0335986393200,0.6666666666666670,0.2222222222222220,0.1111111111111110,0.1190726362090910,0.3040733776708010,86.05956736297330,15.0000002,112.06928798804400
137053_59e609b3,5,0,F,,7233.284045615370,3169.4479612789300,0.1669822801063730,5283.3207645403200,0.7,0.3,0.0,0.1858542670311990,0.4381755149239810,40.72441686701210,45.26290138970610,23.500000384858300
56430_4f35ba2f,5,0,F,,12624885.566148600,962102.3935992760,0.07013810578059000,36056.2393057602,1.0,0.0,0.0,0.0202415324323162,0.076206820929845,150.0000002,1000.0014937234400,1200.000727208120
25474_5422a377,5,0,F,,23689.97506262090,6916.261656934000,0.646624679357364,4827.446987394110,0.75,0.25,0.0,0.1918524435387720,0.2919488787409820,50.0000002,15.0000002,48.84848023542370
96175_a81ddef6,5,0,F,,28794.80900809730,15936.474211582900,0.8144103268052360,1100.64247133033,0.6,0.2,0.2,0.0231688269128453,0.5534495542964530,98.261419184806,89.9555337859781,4.000000200000000
141118_cb31cb8f,5,0,F,,148.44025288211800,212.05750411731100,0.7853980511935660,1650.963734511560,0.6666666666666670,0.3333333333333330,0.0,0.2613333333333340,1.4285714285714300,3.0000002,3.0000002,21.00000020000000
125814_188a264c,5,0,F,,3147.632755551880,2266.548667390110,0.953828043865129,1211.4137891254500,0.7777777777777780,0.2222222222222220,0.0,0.096233291339394,0.7200804043585800,15.0000002,4.000000200000000,55.0000002
22666_bdaa1303,5,0,F,,1428.2645447264400,1966.7577179130700,0.26416212202335000,2356.949884539040,0.3529411764705880,0.6470588235294120,0.0,0.0303261371654185,1.3770262135084800,23.8252002,23.8252002,9.5250002
42013_6092fa24,5,0,F,,1413.7167362474400,999.0264795708480,0.7853981078955460,3301.9274081614100,0.6666666666666670,0.3333333333333330,0.0,0.2266972092231420,0.7066666567325600,6.00000028940696,50.0000002,6.00000028940696
136617_c41e239f,5,0,F,,7235.12726359814,2731.9569573004600,0.557821760567604,3959.180874769380,0.5384615384615380,0.4615384615384620,0.0,0.2903508921368000,0.3775962547397970,45.03583554458190,18.0000002,16.0000002
65569_bd890a32,5,0,F,,79878927.23378170,1265048.582604340,0.9396234371765890,41682.91433469020,0.6363636363636360,0.3636363636363640,0.0,0.3564472001823130,0.0158370752639418,500.0000002,230.0000002,739.231631402885
56297_790ecac2,5,0,F,,15204410.773089500,1236060.3022755400,0.21857268113468100,36823.27144427210,0.5882352941176470,0.4117647058823530,0.0,0.0138443505021597,0.0812961660088312,974.2614134973470,300.00000020000000,238.0000002000010
25168_05818e21,5,0,F,,50890.10184723320,7977.260002854310,0.7175691122409530,10852.248045540400,0.5,0.25,0.25,0.5769760309078550,0.1567546480217550,39.583333533333400,35.8333335333334,50.0000002
90615_6b438630,5,0,F,,120000.00000000000,51100.0,0.19999999853333300,14422.49575114910,1.0,0.0,0.0,0.0122054041678914,0.4258333333333330,100.0000002,60.0000002,100.0000002
134044_8027716b,5,0,F,,666540.0,57408.0,0.9999999913871620,12133.822370472200,1.0,0.0,0.0,0.2655752241384400,0.0861283643892339,138.0000002,35.0000002,138.0000002
21237_7887a24b,5,0,F,,325.9117417296130,700.8310356436940,0.36670798337195200,1802.812010959250,0.7333333333333330,0.2666666666666670,0.0,0.0348989539835995,2.150370624649440,7.5000002,7.5000002,15.8000002
128656_22e204c6,5,0,F,,1161381.358164580,87698.92360426840,0.5352976607706480,25891.63127745240,0.4444444444444440,0.3333333333333330,0.2222222222222220,0.2261618176808370,0.0755125979832032,176.3492140897650,136.6984109716540,90.00000020000000
29737_245fd8bb,5,0,F,,7986780.622369590,1102457.9755088700,0.10262774577118500,29845.19807804160,1.0,0.0,0.0,0.0053840582979546,0.1380353395986710,736.5999899003170,904.23998684856,116.8400002000000
138915_28fbd2f7,5,0,F,,4302564.000000000,515744.8000000000,0.12852611824639800,14422.49575114910,1.0,0.0,0.0,0.0152616847368036,0.1198691756822210,533.4000002,1046.0000002000000,60.0000002
